2017-11-10 17:25:57,191 10028 ERROR
2017-11-10 17:25:57,193 10028 ERROR
2017-11-10 17:25:57,219 10028 ERROR
2017-11-10 17:25:59,884 10028 ERROR
2017-11-10 17:25:59,884 10028 ERROR
2017-11-10 17:25:59,963 10028 ERROR
2017-11-10 17:26:00,013 10028 ERROR
2017-11-10 17:26:00,013 10028 ERROR
2017-11-10 17:26:00,039 10028 ERROR
2017-11-10 17:26:06,174 10028 ERROR
2017-11-10 17:26:06,174 10028 ERROR
2017-11-10 17:26:56,213 10028 ERROR
2017-11-10 17:26:56,213 10028 ERROR
2017-11-10 17:27:36,437 2196 ERROR
2017-11-10 17:30:34,338 1176 ERROR
2017-11-10 17:30:55,346 1176 ERROR
2017-11-10 17:33:18,700 1176 ERROR
2017-11-10 17:33:39,720 1176 ERROR
2017-11-10 17:38:04,769 1176 ERROR
2017-11-10 17:38:25,779 1176 ERROR
2017-11-10 17:43:36,869 1176 ERROR
2017-11-10 17:43:57,878 1176 ERROR
2017-11-10 17:48:18,936 1176 ERROR
2017-11-10 17:48:39,953 1176 ERROR
2017-11-10 17:53:00,926 1176 ERROR
2017-11-10 17:53:21,947 1176 ERROR
2017-11-10 17:58:01,032 1176 ERROR
2017-11-10 17:58:22,052 1176 ERROR
2017-11-10 18:03:43,132 1176 ERROR
2017-11-10 18:04:04,148 1176 ERROR
2017-11-10 19:52:23,861 1176 ERROR
2017-11-10 19:52:44,871 1176 ERROR
2017-11-10 19:53:52,589 1176 ERROR
2017-11-10 19:54:13,598 1176 ERROR
2017-11-10 19:58:11,007 1176 ERROR
2017-11-10 19:58:32,017 1176 ERROR
2017-11-10 20:02:57,062 1176 ERROR
2017-11-10 20:03:18,072 1176 ERROR
2017-11-10 20:08:17,852 9772 ERROR
2017-11-10 20:08:27,861 9772 ERROR
2017-11-10 20:13:36,697 9772 ERROR
2017-11-10 20:13:57,706 9772 ERROR
2017-11-10 20:18:22,763 9772 ERROR
2017-11-10 20:18:43,769 9772 ERROR
2017-11-10 20:23:08,908 9772 ERROR
2017-11-10 20:23:29,917 9772 ERROR
2017-11-10 20:28:48,996 9772 ERROR
2017-11-10 20:29:10,006 9772 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,247 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:29:17,249 1632 ERROR
2017-11-10 20:32:23,395 8740 ERROR
2017-11-10 20:32:23,395 8740 ERROR
2017-11-10 20:32:23,395 8740 ERROR
2017-11-10 20:32:23,397 8740 ERROR
2017-11-10 20:32:23,397 8740 ERROR
2017-11-10 20:32:23,397 8740 ERROR
2017-11-10 20:32:23,397 8740 ERROR
2017-11-10 20:32:23,397 8740 ERROR
2017-11-10 20:32:23,397 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:23,398 8740 ERROR
2017-11-10 20:32:27,173 8740 ERROR
2017-11-10 20:32:27,173 8740 ERROR
2017-11-10 20:32:27,173 8740 ERROR
2017-11-10 20:32:27,173 8740 ERROR
2017-11-10 20:32:27,173 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,174 8740 ERROR
2017-11-10 20:32:27,463 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,519 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,520 8740 ERROR
2017-11-10 20:32:30,609 8740 ERROR
2017-11-10 20:43:17,795 10636 ERROR
2017-11-10 20:43:17,826 10636 ERROR
2017-11-10 20:43:17,828 10636 ERROR
2017-11-10 20:43:17,832 10636 ERROR
2017-11-10 20:43:17,834 10636 ERROR
2017-11-10 20:43:17,851 10636 ERROR
2017-11-10 20:43:17,933 10636 ERROR
2017-11-10 20:43:17,934 10636 ERROR
2017-11-10 20:43:17,937 10636 ERROR
2017-11-10 20:43:17,940 10636 ERROR
2017-11-10 20:43:17,940 10636 ERROR
2017-11-10 20:43:17,943 10636 ERROR
2017-11-10 20:43:17,944 10636 ERROR
2017-11-10 20:43:17,946 10636 ERROR
2017-11-10 20:43:17,947 10636 ERROR
2017-11-10 20:43:17,950 10636 ERROR
2017-11-10 20:43:17,951 10636 ERROR
2017-11-10 20:43:17,953 10636 ERROR
2017-11-10 20:43:17,956 10636 ERROR
2017-11-10 20:43:17,957 10636 ERROR
2017-11-10 20:43:17,960 10636 ERROR
2017-11-10 20:43:17,960 10636 ERROR
2017-11-10 20:43:17,963 10636 ERROR
2017-11-10 20:43:17,963 10636 ERROR
2017-11-10 20:43:17,966 10636 ERROR
2017-11-10 20:43:17,967 10636 ERROR
2017-11-10 20:43:17,969 10636 ERROR
2017-11-10 20:43:17,970 10636 ERROR
2017-11-10 20:43:17,973 10636 ERROR
2017-11-10 20:43:17,974 10636 ERROR
2017-11-10 20:43:17,976 10636 ERROR
2017-11-10 20:43:17,977 10636 ERROR
2017-11-10 20:43:17,979 10636 ERROR
2017-11-10 20:43:17,980 10636 ERROR
2017-11-10 20:43:17,983 10636 ERROR
2017-11-10 20:43:17,983 10636 ERROR
2017-11-10 20:43:17,986 10636 ERROR
2017-11-10 20:43:17,987 10636 ERROR
2017-11-10 20:43:17,990 10636 ERROR
2017-11-10 20:43:17,992 10636 ERROR
2017-11-10 20:43:17,993 10636 ERROR
2017-11-10 20:43:17,993 10636 ERROR
2017-11-10 20:43:17,996 10636 ERROR
2017-11-10 20:43:17,997 10636 ERROR
2017-11-10 20:43:17,999 10636 ERROR
2017-11-10 20:43:18,000 10636 ERROR
2017-11-10 20:43:18,006 10636 ERROR
2017-11-10 20:43:18,007 10636 ERROR
2017-11-10 20:43:18,035 10636 ERROR
2017-11-10 20:43:18,036 10636 ERROR
2017-11-10 20:43:18,036 10636 ERROR
2017-11-10 20:43:18,039 10636 ERROR
2017-11-10 20:43:18,039 10636 ERROR
2017-11-10 20:43:18,043 10636 ERROR
2017-11-10 20:43:18,045 10636 ERROR
2017-11-10 20:43:18,046 10636 ERROR
2017-11-10 20:43:18,051 10636 ERROR
2017-11-10 20:43:18,052 10636 ERROR
2017-11-10 20:43:18,055 10636 ERROR
2017-11-10 20:43:18,059 10636 ERROR
2017-11-10 20:43:18,061 10636 ERROR
2017-11-10 20:43:18,065 10636 ERROR
2017-11-10 20:43:18,065 10636 ERROR
2017-11-10 20:43:18,066 10636 ERROR
2017-11-10 20:43:20,196 10636 ERROR
2017-11-10 20:44:22,631 10636 ERROR
2017-11-10 20:44:43,647 10636 ERROR
2017-11-10 20:48:04,690 10636 ERROR
2017-11-10 20:48:25,700 10636 ERROR
2017-11-10 20:49:07,826 10600 ERROR
2017-11-10 20:49:07,859 10600 ERROR
2017-11-10 20:49:07,861 10600 ERROR
2017-11-10 20:49:07,864 10600 ERROR
2017-11-10 20:49:07,865 10600 ERROR
2017-11-10 20:49:07,887 10600 ERROR
2017-11-10 20:49:07,964 10600 ERROR
2017-11-10 20:49:07,967 10600 ERROR
2017-11-10 20:49:07,970 10600 ERROR
2017-11-10 20:49:07,971 10600 ERROR
2017-11-10 20:49:07,973 10600 ERROR
2017-11-10 20:49:07,976 10600 ERROR
2017-11-10 20:49:07,976 10600 ERROR
2017-11-10 20:49:07,979 10600 ERROR
2017-11-10 20:49:07,980 10600 ERROR
2017-11-10 20:49:07,982 10600 ERROR
2017-11-10 20:49:07,983 10600 ERROR
2017-11-10 20:49:07,984 10600 ERROR
2017-11-10 20:49:07,986 10600 ERROR
2017-11-10 20:49:07,987 10600 ERROR
2017-11-10 20:49:07,990 10600 ERROR
2017-11-10 20:49:07,992 10600 ERROR
2017-11-10 20:49:07,993 10600 ERROR
2017-11-10 20:49:07,994 10600 ERROR
2017-11-10 20:49:07,996 10600 ERROR
2017-11-10 20:49:07,997 10600 ERROR
2017-11-10 20:49:07,999 10600 ERROR
2017-11-10 20:49:08,000 10600 ERROR
2017-11-10 20:49:08,002 10600 ERROR
2017-11-10 20:49:08,003 10600 ERROR
2017-11-10 20:49:08,005 10600 ERROR
2017-11-10 20:49:08,006 10600 ERROR
2017-11-10 20:49:08,009 10600 ERROR
2017-11-10 20:49:08,010 10600 ERROR
2017-11-10 20:49:08,012 10600 ERROR
2017-11-10 20:49:08,013 10600 ERROR
2017-11-10 20:49:08,015 10600 ERROR
2017-11-10 20:49:08,016 10600 ERROR
2017-11-10 20:49:08,016 10600 ERROR
2017-11-10 20:49:08,019 10600 ERROR
2017-11-10 20:49:08,019 10600 ERROR
2017-11-10 20:49:08,020 10600 ERROR
2017-11-10 20:49:08,023 10600 ERROR
2017-11-10 20:49:08,023 10600 ERROR
2017-11-10 20:49:08,025 10600 ERROR
2017-11-10 20:49:08,026 10600 ERROR
2017-11-10 20:49:08,029 10600 ERROR
2017-11-10 20:49:08,030 10600 ERROR
2017-11-10 20:49:08,059 10600 ERROR
2017-11-10 20:49:08,061 10600 ERROR
2017-11-10 20:49:08,062 10600 ERROR
2017-11-10 20:49:08,062 10600 ERROR
2017-11-10 20:49:08,063 10600 ERROR
2017-11-10 20:49:08,068 10600 ERROR
2017-11-10 20:49:08,069 10600 ERROR
2017-11-10 20:49:08,069 10600 ERROR
2017-11-10 20:49:08,075 10600 ERROR
2017-11-10 20:49:08,075 10600 ERROR
2017-11-10 20:49:08,079 10600 ERROR
2017-11-10 20:49:08,082 10600 ERROR
2017-11-10 20:49:08,084 10600 ERROR
2017-11-10 20:49:08,088 10600 ERROR
2017-11-10 20:49:08,088 10600 ERROR
2017-11-10 20:49:08,089 10600 ERROR
2017-11-10 20:52:48,437 3624 ERROR
2017-11-10 20:52:48,469 3624 ERROR
2017-11-10 20:52:48,470 3624 ERROR
2017-11-10 20:52:48,473 3624 ERROR
2017-11-10 20:52:48,474 3624 ERROR
2017-11-10 20:52:48,492 3624 ERROR
2017-11-10 20:52:48,569 3624 ERROR
2017-11-10 20:52:48,572 3624 ERROR
2017-11-10 20:52:48,575 3624 ERROR
2017-11-10 20:52:48,576 3624 ERROR
2017-11-10 20:52:48,578 3624 ERROR
2017-11-10 20:52:48,578 3624 ERROR
2017-11-10 20:52:48,581 3624 ERROR
2017-11-10 20:52:48,582 3624 ERROR
2017-11-10 20:52:48,584 3624 ERROR
2017-11-10 20:52:48,585 3624 ERROR
2017-11-10 20:52:48,586 3624 ERROR
2017-11-10 20:52:48,588 3624 ERROR
2017-11-10 20:52:48,588 3624 ERROR
2017-11-10 20:52:48,591 3624 ERROR
2017-11-10 20:52:48,592 3624 ERROR
2017-11-10 20:52:48,594 3624 ERROR
2017-11-10 20:52:48,595 3624 ERROR
2017-11-10 20:52:48,596 3624 ERROR
2017-11-10 20:52:48,598 3624 ERROR
2017-11-10 20:52:48,599 3624 ERROR
2017-11-10 20:52:48,601 3624 ERROR
2017-11-10 20:52:48,602 3624 ERROR
2017-11-10 20:52:48,604 3624 ERROR
2017-11-10 20:52:48,605 3624 ERROR
2017-11-10 20:52:48,607 3624 ERROR
2017-11-10 20:52:48,608 3624 ERROR
2017-11-10 20:52:48,611 3624 ERROR
2017-11-10 20:52:48,611 3624 ERROR
2017-11-10 20:52:48,614 3624 ERROR
2017-11-10 20:52:48,615 3624 ERROR
2017-11-10 20:52:48,615 3624 ERROR
2017-11-10 20:52:48,618 3624 ERROR
2017-11-10 20:52:48,618 3624 ERROR
2017-11-10 20:52:48,619 3624 ERROR
2017-11-10 20:52:48,621 3624 ERROR
2017-11-10 20:52:48,621 3624 ERROR
2017-11-10 20:52:48,624 3624 ERROR
2017-11-10 20:52:48,625 3624 ERROR
2017-11-10 20:52:48,625 3624 ERROR
2017-11-10 20:52:48,628 3624 ERROR
2017-11-10 20:52:48,631 3624 ERROR
2017-11-10 20:52:48,632 3624 ERROR
2017-11-10 20:52:48,660 3624 ERROR
2017-11-10 20:52:48,661 3624 ERROR
2017-11-10 20:52:48,661 3624 ERROR
2017-11-10 20:52:48,663 3624 ERROR
2017-11-10 20:52:48,664 3624 ERROR
2017-11-10 20:52:48,668 3624 ERROR
2017-11-10 20:52:48,670 3624 ERROR
2017-11-10 20:52:48,671 3624 ERROR
2017-11-10 20:52:48,674 3624 ERROR
2017-11-10 20:52:48,677 3624 ERROR
2017-11-10 20:52:48,680 3624 ERROR
2017-11-10 20:52:48,683 3624 ERROR
2017-11-10 20:52:48,684 3624 ERROR
2017-11-10 20:52:48,687 3624 ERROR
2017-11-10 20:52:48,688 3624 ERROR
2017-11-10 20:52:48,690 3624 ERROR
2017-11-10 20:54:04,299 3624 ERROR
2017-11-10 20:54:25,315 3624 ERROR
2017-11-10 20:55:55,325 5616 ERROR
2017-11-10 20:55:55,325 5616 ERROR
2017-11-10 20:56:10,562 5616 ERROR
2017-11-10 20:56:13,483 5616 ERROR
2017-11-10 20:56:13,483 5616 ERROR
2017-11-10 20:56:13,746 5616 ERROR
2017-11-10 20:56:15,157 5616 ERROR
2017-11-10 20:56:15,157 5616 ERROR
2017-11-10 20:56:15,315 5616 ERROR
2017-11-10 20:56:16,285 5616 ERROR
2017-11-10 20:56:16,285 5616 ERROR
2017-11-10 20:56:16,473 5616 ERROR
2017-11-10 20:57:22,717 5616 ERROR
2017-11-10 20:57:22,717 5616 ERROR
2017-11-10 20:57:22,887 5616 ERROR
2017-11-10 20:58:20,318 2928 ERROR
2017-11-10 20:58:23,684 2928 ERROR
2017-11-10 20:58:25,625 2928 ERROR
2017-11-10 20:58:25,835 2928 ERROR
2017-11-10 20:58:28,418 2928 ERROR
2017-11-10 20:58:28,585 2928 ERROR
2017-11-10 20:58:39,451 2928 ERROR
2017-11-10 20:58:39,609 2928 ERROR
2017-11-10 20:59:45,776 5188 ERROR
2017-11-10 20:59:51,805 5188 ERROR
2017-11-10 21:00:22,019 5188 ERROR
2017-11-10 21:00:22,051 5188 ERROR
2017-11-10 21:00:22,052 5188 ERROR
2017-11-10 21:00:22,055 5188 ERROR
2017-11-10 21:00:22,055 5188 ERROR
2017-11-10 21:00:22,072 5188 ERROR
2017-11-10 21:00:22,151 5188 ERROR
2017-11-10 21:00:22,153 5188 ERROR
2017-11-10 21:00:22,154 5188 ERROR
2017-11-10 21:00:22,155 5188 ERROR
2017-11-10 21:00:22,157 5188 ERROR
2017-11-10 21:00:22,158 5188 ERROR
2017-11-10 21:00:22,161 5188 ERROR
2017-11-10 21:00:22,163 5188 ERROR
2017-11-10 21:00:22,164 5188 ERROR
2017-11-10 21:00:22,164 5188 ERROR
2017-11-10 21:00:22,167 5188 ERROR
2017-11-10 21:00:22,167 5188 ERROR
2017-11-10 21:00:22,168 5188 ERROR
2017-11-10 21:00:22,171 5188 ERROR
2017-11-10 21:00:22,171 5188 ERROR
2017-11-10 21:00:22,174 5188 ERROR
2017-11-10 21:00:22,174 5188 ERROR
2017-11-10 21:00:22,177 5188 ERROR
2017-11-10 21:00:22,177 5188 ERROR
2017-11-10 21:00:22,180 5188 ERROR
2017-11-10 21:00:22,180 5188 ERROR
2017-11-10 21:00:22,183 5188 ERROR
2017-11-10 21:00:22,184 5188 ERROR
2017-11-10 21:00:22,186 5188 ERROR
2017-11-10 21:00:22,187 5188 ERROR
2017-11-10 21:00:22,187 5188 ERROR
2017-11-10 21:00:22,190 5188 ERROR
2017-11-10 21:00:22,191 5188 ERROR
2017-11-10 21:00:22,194 5188 ERROR
2017-11-10 21:00:22,194 5188 ERROR
2017-11-10 21:00:22,196 5188 ERROR
2017-11-10 21:00:22,197 5188 ERROR
2017-11-10 21:00:22,198 5188 ERROR
2017-11-10 21:00:22,200 5188 ERROR
2017-11-10 21:00:22,200 5188 ERROR
2017-11-10 21:00:22,201 5188 ERROR
2017-11-10 21:00:22,203 5188 ERROR
2017-11-10 21:00:22,204 5188 ERROR
2017-11-10 21:00:22,206 5188 ERROR
2017-11-10 21:00:22,207 5188 ERROR
2017-11-10 21:00:22,210 5188 ERROR
2017-11-10 21:00:22,211 5188 ERROR
2017-11-10 21:00:22,237 5188 ERROR
2017-11-10 21:00:22,239 5188 ERROR
2017-11-10 21:00:22,240 5188 ERROR
2017-11-10 21:00:22,240 5188 ERROR
2017-11-10 21:00:22,243 5188 ERROR
2017-11-10 21:00:22,246 5188 ERROR
2017-11-10 21:00:22,247 5188 ERROR
2017-11-10 21:00:22,249 5188 ERROR
2017-11-10 21:00:22,253 5188 ERROR
2017-11-10 21:00:22,255 5188 ERROR
2017-11-10 21:00:22,259 5188 ERROR
2017-11-10 21:00:22,262 5188 ERROR
2017-11-10 21:00:22,263 5188 ERROR
2017-11-10 21:00:22,267 5188 ERROR
2017-11-10 21:00:22,269 5188 ERROR
2017-11-10 21:00:22,269 5188 ERROR
2017-11-10 21:00:25,278 5188 ERROR
2017-11-10 21:01:06,520 5188 ERROR
2017-11-10 21:01:27,542 5188 ERROR
2017-11-10 21:03:09,562 5188 ERROR
2017-11-10 21:03:30,571 5188 ERROR
2017-11-10 21:08:48,805 5188 ERROR
2017-11-10 21:09:09,815 5188 ERROR
2017-11-10 21:10:52,979 7520 ERROR
2017-11-10 21:10:55,726 7520 ERROR
2017-11-10 21:10:59,536 7520 ERROR
2017-11-10 21:10:59,568 7520 ERROR
2017-11-10 21:10:59,569 7520 ERROR
2017-11-10 21:10:59,572 7520 ERROR
2017-11-10 21:10:59,573 7520 ERROR
2017-11-10 21:10:59,592 7520 ERROR
2017-11-10 21:10:59,673 7520 ERROR
2017-11-10 21:10:59,674 7520 ERROR
2017-11-10 21:10:59,677 7520 ERROR
2017-11-10 21:10:59,678 7520 ERROR
